gene	beta	hr	se	z	p	q
FKBP3	0.6073579587377216	1.8355753208895185	0.24694539160311493	2.4594828629718006	0.013913734010707612	0.9993228105536583
ASAP3	-0.54864132058119	0.5777342329822884	0.22307635404227566	-2.459432883133888	0.013915671439667321	0.9993228105536583
CA9	0.17191902014227178	1.1875816591260797	0.0699117167341407	2.4590873772424016	0.013929071218122369	0.9993228105536583
PABPC1	0.6120213752510889	1.844155363759786	0.24892943633313167	2.458613911904122	0.013947452156227058	0.9993228105536583
HJURP	0.32148048007537444	1.3791680845063132	0.13080436524800054	2.4577198128354403	0.013982221401440675	0.9993228105536583
MIR210HG	0.44317630677841385	1.5576469338470038	0.1804124137231562	2.456462377685774	0.014031249323993134	0.9993228105536583
OR2A20P	-0.814069487201303	0.4430514006106508	0.3316087646910243	-2.4549094411295505	0.014092008339821716	0.9993228105536583
CYP27C1	0.37482985592566237	1.454743877509875	0.15281706459050085	2.4528010463365613	0.014174871367375275	0.9993228105536583
RHOC	0.6152838445332178	1.850181688990799	0.2512947764123236	2.4484545732206633	0.014347052027264162	0.9993228105536583
PLAU	0.23002090781716117	1.2586263247834566	0.09399025450161627	2.4472846577216756	0.014393710890657996	0.9993228105536583
DAPK1	-0.42631444748023317	0.652911003618376	0.17443270963957433	-2.4440051889414285	0.01452521762539516	0.9993228105536583
MSANTD3	0.7928312231137544	2.209643572506144	0.3245515951293791	2.442851105993488	0.014571747738208796	0.9993228105536583
AC007619.1	-0.926916022660603	0.39577238328749936	0.37955628992172996	-2.4421042340037276	0.014601929987604123	0.9993228105536583
MTERF3	0.6341837350097368	1.8854824598284083	0.25975712080866953	2.441448892855801	0.014628458717158566	0.9993228105536583
CEACAM5	-0.14101132406434883	0.8684794769245009	0.05786848885834036	-2.4367549048937263	0.014819720286921356	0.9993228105536583
RPS16P9	-0.45668466617148207	0.6333800347271209	0.18751832849300423	-2.435413486466309	0.014874781127936387	0.9993228105536583
AC138305.3	0.750595516767886	2.1182611010813868	0.30834274894871255	2.4342895019488022	0.014921055730195532	0.9993228105536583
RPL3P7	0.5313406259641558	1.7012114687921234	0.21846081619782745	2.43220104736311	0.01500737457145318	0.9993228105536583
ING1	0.8507767648976898	2.3414649134853454	0.34981492059197145	2.432076834967387	0.015012522280163143	0.9993228105536583
RAD23A	1.2078977638756492	3.346442240969592	0.4968530924347556	2.431096399051324	0.015053208904219906	0.9993228105536583
RPS15P4	0.6133301624703533	1.8465705508684702	0.2523714508469096	2.430267609161561	0.015087678165795815	0.9993228105536583
GJB3	0.2330016725689591	1.262383590749104	0.09597577090608053	2.4277134777793936	0.015194341762531982	0.9993228105536583
PPP1R9A	-0.5111737174723348	0.5997911801227446	0.21059226630023772	-2.427314765412911	0.015211052250517998	0.9993228105536583
RPL37P2	0.45090406469814387	1.5697306822825612	0.18583239874885413	2.4264017885682283	0.015249377111114626	0.9993228105536583
CKAP2L	0.3974804964361604	1.4880707710005092	0.16385179672914899	2.425853755471509	0.015272423207618235	0.9993228105536583
RPL31P17	0.6201844922910099	1.8592710313780942	0.25566996943883485	2.4257228709818404	0.015277931746192852	0.9993228105536583
RPL26	0.6316361532198266	1.8806851524096773	0.26040528252100964	2.4255888632707205	0.015283573544153661	0.9993228105536583
RBBP7	0.8471146045455809	2.3329057755469744	0.3492915044626706	2.4252367828090517	0.015298405065331533	0.9993228105536583
SMPDL3A	0.3645820131148941	1.4399120180067562	0.15054898808744846	2.4216835845028832	0.01544879552676548	0.9993228105536583
ABAT	-0.53436719907629	0.5860400194991537	0.22066350703458898	-2.42163829559968	0.015450720765222137	0.9993228105536583
LSM5	0.7650164163268872	2.1490296535389275	0.31600273939712425	2.42091703947377	0.015481409949606784	0.9993228105536583
PSME2P2	0.6858702123928538	1.9854988897160264	0.2833376639916617	2.420681397348706	0.015491448055752421	0.9993228105536583
AP002381.2	-0.8052365435930817	0.4469821832817251	0.3327707656049403	-2.419793524017205	0.015529321993303036	0.9993228105536583
SAV1	0.7961428126606616	2.2169731346154995	0.32906062885930887	2.419441108529138	0.015544377525887443	0.9993228105536583
ANLN	0.3062752863382578	1.358356191984896	0.12669723112042866	2.417379477276311	0.015632710030220043	0.9993228105536583
UBE2SP1	0.5088598071022591	1.6633935238138993	0.2105424133490189	2.4168992793804236	0.015653347856285693	0.9993228105536583
MIR6810	-0.7066659709380829	0.4932860890396384	0.2924172276575067	-2.4166359027442956	0.01566467736770094	0.9993228105536583
ZNF677	-0.6296032649577266	0.5328031407577546	0.2605406232344022	-2.4165262873087068	0.015669394753337507	0.9993228105536583
RPS15	0.6954307302381582	2.004572317927091	0.28781858353388534	2.416212051701255	0.015682925054926855	0.9993228105536583
AC098614.2	0.5590464800742286	1.7490039947866107	0.23142497037658347	2.415670526670165	0.01570626606356429	0.9993228105536583
POLE3	0.7654841137580972	2.150034984264455	0.3169319557461861	2.415294828682825	0.01572247748447264	0.9993228105536583
AK4P1	0.6040135532422352	1.8294466667636653	0.25051808482024346	2.4110576834228894	0.015906332496315345	0.9993228105536583
GNAI3	0.98772131250825	2.685108971721097	0.4097180943217288	2.4107339319328367	0.01592045791031227	0.9993228105536583
TPI1	0.5981250425266708	1.818705605925572	0.24811255271861352	2.4107004501501756	0.015921919363755643	0.9993228105536583
NELL2	-0.4263789113078775	0.652868915832556	0.17718067345008937	-2.406463995227931	0.01610779171813248	0.9993228105536583
KIF4A	0.33519525492520086	1.3982133666174326	0.1394978012213458	2.4028712423455003	0.016266913852543308	0.9993228105536583
PSME2	0.6921811863376266	1.9980689443998019	0.28806588515526127	2.4028572004093993	0.01626753846661977	0.9993228105536583
PIK3CD-AS2	-0.3703391562801944	0.6905001034732252	0.1541347791857783	-2.4026969009624066	0.01627467040802766	0.9993228105536583
AC010980.1	0.5560994764058173	1.743857261044393	0.2314498017965373	2.4026785596242277	0.01627548661436795	0.9993228105536583
AC121757.2	-0.4376238214676309	0.6455685862290346	0.182196658214619	-2.401931109801865	0.016308779431590814	0.9993228105536583
TXNDC17	0.4259575478816241	1.5310557771925135	0.17760829158872068	2.3982976474318796	0.016471474555578736	0.9993228105536583
PLK4	0.429021599811275	1.5357542060401128	0.178955324449579	2.3973670586825855	0.016513372060287246	0.9993228105536583
RWDD4P2	0.7681413508021471	2.1557557341988276	0.32122483961054676	2.3912887674983114	0.016789341942005098	0.9993228105536583
EIF5AP4	0.4591518737095919	1.582731059767451	0.1920157002513018	2.3912204736835263	0.016792465518072897	0.9993228105536583
LMNB2	0.5254923247848396	1.6912913080713547	0.2198557774035655	2.39016836851301	0.016840650496306564	0.9993228105536583
RPS23P8	0.4180508373419949	1.518997894254837	0.17497025468375382	2.3892680392881167	0.01688198066711477	0.9993228105536583
AL049873.1	0.40494861183121955	1.4992254556264442	0.16948891029600013	2.3892336738964577	0.016883559994137265	0.9993228105536583
STRIP2	0.3515480104137752	1.4212659810955186	0.14717160641525448	2.3886945245529163	0.01690835461126783	0.9993228105536583
LINC00921	-0.8612369261156442	0.4226389856696264	0.3607568987599658	-2.3873054931894155	0.016972381230771605	0.9993228105536583
SLC52A1	-0.4996923857494718	0.6067172658868311	0.20941548537475657	-2.386129110057235	0.017026772249715716	0.9993228105536583
CAMK2N2	0.28231772125620386	1.3262000149907995	0.11835690993606711	2.3853083137157225	0.017064812960021936	0.9993228105536583
CNBP	1.0333455283688082	2.8104525729563954	0.4333537637825074	2.3845311030630074	0.017100902359593828	0.9993228105536583
PTMAP5	0.47656547469847826	1.6105334744444075	0.19998049042788044	2.383059835881058	0.01716940333512662	0.9993228105536583
RNU7-49P	-0.3399641893780499	0.7117958121569463	0.14266576003987716	-2.3829417043236227	0.017174913867356034	0.9993228105536583
AC107959.1	-0.9325430625227559	0.393551610359096	0.3915625548290988	-2.381594079979821	0.0172378869529346	0.9993228105536583
GINS2	0.33532209004387586	1.398390720422828	0.1408128906679072	2.381330916888133	0.017250207899731862	0.9993228105536583
IL17RE	-0.3623779753958645	0.696019239969216	0.15223271546955455	-2.3804211484905	0.017292861578535046	0.9993228105536583
FEN1	0.46069153187712797	1.5851698015031885	0.19371201549444558	2.378228994733358	0.01739601892650544	0.9993228105536583
ZFP3	-0.5641938393376565	0.568818521086752	0.2372331954106961	-2.3782246761922545	0.01739622267780372	0.9993228105536583
PFN1	0.9262525308936203	2.5250289572859432	0.38981100515685946	2.376157980765313	0.0174939710325539	0.9993228105536583
AKIP1	0.9546540887061489	2.597771828869441	0.40238532811631483	2.372487319990438	0.01766876958802044	0.9993228105536583
PTBP1	1.091890185841872	2.979901319901074	0.46034587571121866	2.3718908834687373	0.01769731627728577	0.9993228105536583
FYTTD1	0.809952294569431	2.24780075181595	0.3418565278069741	2.3692754962595375	0.017822971907521357	0.9993228105536583
AL133304.2	-0.5849065757652246	0.5571579114323126	0.24700235544022514	-2.3680202349599564	0.01788355777349726	0.9993228105536583
FAIM	0.7110971542788069	2.036224085513026	0.3005024521862454	2.3663605707885647	0.01796393931194107	0.9993228105536583
HMGB1P5	0.5649880627361185	1.7594267798547056	0.23891147210767197	2.3648427501275084	0.018037727915025892	0.9993228105536583
AC027307.2	0.7291487851308801	2.073315019760198	0.30832875799021414	2.3648419624679384	0.01803776627578113	0.9993228105536583
SERPINB4	0.29924037895867556	1.348833815774908	0.1266067976908861	2.363541171693474	0.018101215231427936	0.9993228105536583
FZD1	0.3927805404041735	1.4810933135200997	0.1661855835566907	2.3635054978772256	0.018102958051185558	0.9993228105536583
MNX1	0.41763408007300606	1.51836497273731	0.1768618570901422	2.3613575416668167	0.018208166147069438	0.9993228105536583
CWC27	0.7200704035907399	2.054577855210541	0.304967296775476	2.361139739258247	0.018218864067330198	0.9993228105536583
RPL7P9	0.5294980431097365	1.6980797318364447	0.22444558991484928	2.359137656973428	0.018317459519234802	0.9993228105536583
SLC35G2	0.3997854201798496	1.4915046165086585	0.1694684001767459	2.3590558461807403	0.01832149832514629	0.9993228105536583
CDC25C	0.38851388709743917	1.4747874638397271	0.16472303831100593	2.358588641158404	0.01834457807680545	0.9993228105536583
KIF11	0.36253874900032407	1.4369729011707548	0.1537331956543619	2.3582333500398924	0.018362146356130093	0.9993228105536583
CDKN2D	0.49010185886885865	1.6324824943072782	0.20786547804138208	2.35778381040881	0.018384396099410782	0.9993228105536583
ZNF367	0.43353133166666463	1.5426956860474332	0.18389087619272626	2.3575467181542136	0.01839614036673387	0.9993228105536583
MKX	0.4195053117064941	1.5212088452477577	0.17795068284517515	2.3574245684209147	0.018402193566295022	0.9993228105536583
SEMA3A	0.27978668386553185	1.3228475975020286	0.11869431344272612	2.357203776241042	0.01841313947223533	0.9993228105536583
LARGE1	-0.48008681098829664	0.6187296769399107	0.20380845108847948	-2.3555785269172977	0.018493887701381162	0.9993228105536583
ZNF432	-0.6450693576669764	0.5246261539986342	0.2738567759442526	-2.3554989846162844	0.018497847591202543	0.9993228105536583
PGAP4	-0.35220346320451196	0.7031370449050074	0.149542019357426	-2.355214037619067	0.018512039325505825	0.9993228105536583
NKILA	0.39151670745064615	1.4792226413407947	0.16640731833438716	2.3527613531029505	0.01863458933350115	0.9993228105536583
AC091042.1	0.46540446357871806	1.5926582308802932	0.197964043147156	2.350954527801602	0.018725322048327442	0.9993228105536583
NCAPD2	0.4399363576252089	1.5526084036810333	0.18725568396545672	2.3493885382211652	0.018804273191095122	0.9993228105536583
LSM7	0.7677983567476634	2.1550164495914386	0.3268118207233916	2.3493591971311094	0.018805755230013155	0.9993228105536583
DDIT4	0.3222328272324327	1.3802060881143672	0.13723657112970408	2.3480098969238035	0.018874019794564045	0.9993228105536583
AC109347.1	1.1896973600860612	3.2860865559276133	0.5071046662164536	2.346058790905009	0.018973114492389254	0.9993228105536583
IL6R-AS1	-1.1711511407742208	0.3100098707830502	0.4992471160321127	-2.345834564017571	0.01898453184297577	0.9993228105536583
AC007384.1	-1.0452872908012638	0.35159079606570887	0.4455981144818254	-2.345807257323792	0.018985922675686773	0.9993228105536583
DHFR	0.5393236538806763	1.714846640003	0.23011696698557074	2.343693561346539	0.019093851889623314	0.9993228105536583
AC064807.4	0.6120765705430927	1.8442571552627691	0.2613030799385908	2.3424009035291036	0.019160121371959438	0.9993228105536583
SYNGR3	-0.447767082909141	0.6390535131840108	0.1913599903579112	-2.3399200745759727	0.019287867078127796	0.9993228105536583
AL590867.2	0.3827185982753829	1.4662653624066981	0.16356551505990424	2.339848947592749	0.01929154058097593	0.9993228105536583
AL391427.1	-0.3501351808155684	0.7045928358464171	0.14973374327419015	-2.338385277488229	0.019367270774918177	0.9993228105536583
CLIC1	0.7619527200452262	2.142455754736871	0.3258815818813648	2.338127597289651	0.01938062998915635	0.9993228105536583
PRRX2	0.27841083123704924	1.3210288056396158	0.119142442777715	2.336789684231022	0.019450122486275312	0.9993228105536583
RPL7AP11	0.6707509158638313	1.955705339552061	0.2870489229225113	2.3367128816745297	0.019454118284225608	0.9993228105536583
HSP90AA1	0.5665413185112468	1.7621617431603398	0.2424599981629146	2.3366383024162785	0.019457999097219236	0.9993228105536583
CNOT9	1.1791857862012591	3.2517255249488026	0.5054172937429094	2.3330934671204098	0.01964324026858577	0.9993228105536583
SPHK1	0.3270090698552314	1.3868140553259758	0.14024772523413295	2.331653289273067	0.019718937995576447	0.9993228105536583
SKA2	0.626534197308551	1.8711144151792651	0.268761172134268	2.3311931270918347	0.019743178393908378	0.9993228105536583
SMC2	0.5226042474806892	1.6864137747667134	0.22432371291171863	2.329687934892364	0.019822650683929854	0.9993228105536583
RPS26P47	0.3296746569246134	1.3905156602227966	0.14154153742482514	2.3291725024515055	0.01984992900710303	0.9993228105536583
VWA7	-0.4450005399433414	0.6408239300236114	0.1911636921829619	-2.327850727623703	0.01992003136835674	0.9993228105536583
PSMC1P1	0.48294082002008903	1.6208339812512698	0.20749422888421704	2.327490372224149	0.019939180825013558	0.9993228105536583
SPATA24	0.7641438482204204	2.147155296674332	0.3284032055221488	2.3268464965360502	0.019973436695093216	0.9993228105536583
LINC02257	-0.24917848809644094	0.7794408400564183	0.10712115768644354	-2.3261369973783914	0.02001124338712934	0.9993228105536583
LGALS1	0.3190546033307017	1.3758264475615514	0.13716107101630015	2.3261308836877292	0.02001156943525606	0.9993228105536583
AURKB	0.2710044145008951	1.3112808590223368	0.11653723584890623	2.325474879567762	0.020046581624805215	0.9993228105536583
HSPA6	0.3103924702554649	1.3639603229549302	0.13354237929124257	2.3242993864781303	0.020109453680513756	0.9993228105536583
KIF14	0.3804143120470267	1.4628905570769877	0.16368233942512245	2.324101142390195	0.020120073842395447	0.9993228105536583
CBX3	0.6963130701274461	2.006341812577218	0.29968572132285365	2.3234776320133816	0.02015350791669057	0.9993228105536583
ZCCHC9	0.6788557383943292	1.9716203914676518	0.29221845645540556	2.323110410714003	0.020173221852341605	0.9993228105536583
CKAP2	0.5293047138118451	1.6977514750059788	0.22784883806348485	2.3230520651782585	0.02017635562711728	0.9993228105536583
FCRLB	0.5017134805814442	1.6515487443004488	0.21602064156715714	2.3225256482051044	0.020204649019283982	0.9993228105536583
NFASC	-0.7481953877425344	0.47321976083545236	0.3222422939581034	-2.3218410549169306	0.020241495713154478	0.9993228105536583
ETV6	0.7314065620943155	2.078001391049573	0.31518118952003693	2.3205907789361206	0.02030894033588959	0.9993228105536583
HDX	0.6448743129760001	1.905747486488456	0.27800684537193576	2.3196346554461456	0.020360649466961256	0.9993228105536583
EIF3M	1.034195753316416	2.81284310594938	0.4458548661583882	2.3195793784361705	0.02036364247040856	0.9993228105536583
GAPDHP65	0.39527168003045476	1.4847875232492989	0.17058076094948538	2.317211377357543	0.020492220063181632	0.9993228105536583
IFI27L1	0.557223361828344	1.745818258560895	0.24065921514609342	2.315404217910703	0.02059082091096731	0.9993228105536583
PLGRKT	0.5288096346092318	1.6969111615875097	0.22848830293997902	2.31438383411751	0.02064667684469912	0.9993228105536583
PIH1D1	0.9278311011999686	2.52901804071655	0.4009512071406177	2.31407484171651	0.02066361716564047	0.9993228105536583
